,id,description
0,mdl38_iv_cagr_base_year,Compound Annual Growth Rate of the base years
1,mdl38_iv_discount_rate,Discount rate
2,mdl38_iv_div_payout_rate,Steady-state divident payout rate
3,mdl38_iv_growth_ear,Steady-state earnings growth rate
4,mdl38_iv_warranted_f12m_p_e,Warranted forward 12 months P/E.
5,mdl38_iv_year_div,Steady-state dividends
6,mdl38_iv_year_ear,Steady-state earnings
7,mdl38_rel_val_ev_ebitda,Global-relative (1-100) EV/EBITDA Rank
8,mdl38_rel_val_global_rk,Global-relative (1-100) Relative Valuation Rank
9,star_val_buyback_yield,Global-relative (1-100) Share-buyback Rank
10,star_val_dividend_projection_fy1,DPS projection for FY1
11,star_val_dividend_projection_fy10,DPS projection for FY10
12,star_val_dividend_projection_fy11,DPS projection for FY11
13,star_val_dividend_projection_fy12,DPS projection for FY12
14,star_val_dividend_projection_fy13,DPS projection for FY13
15,star_val_dividend_projection_fy14,DPS projection for FY14
16,star_val_dividend_projection_fy15,DPS projection for FY15
17,star_val_dividend_projection_fy2,DPS projection for FY2
18,star_val_dividend_projection_fy3,DPS projection for FY3
19,star_val_dividend_projection_fy4,DPS projection for FY4
20,star_val_dividend_projection_fy5,DPS projection for FY5
21,star_val_dividend_projection_fy6,DPS projection for FY6
22,star_val_dividend_projection_fy7,DPS projection for FY7
23,star_val_dividend_projection_fy8,DPS projection for FY8
24,star_val_dividend_projection_fy9,DPS projection for FY9
25,star_val_dividend_yield,Global-relative (1-100) P/DPS Rank
26,star_val_earnings_projection_fy1,Adjusted Earnings projection for FY1
27,star_val_earnings_projection_fy10,Adjusted Earnings projection for FY10
28,star_val_earnings_projection_fy11,Adjusted Earnings projection for FY11
29,star_val_earnings_projection_fy12,Adjusted Earnings projection for FY12
30,star_val_earnings_projection_fy13,Adjusted Earnings projection for FY13
31,star_val_earnings_projection_fy14,Adjusted Earnings projection for FY14
32,star_val_earnings_projection_fy15,Adjusted Earnings projection for FY15
33,star_val_earnings_projection_fy2,Adjusted Earnings projection for FY2
34,star_val_earnings_projection_fy3,Adjusted Earnings projection for FY3
35,star_val_earnings_projection_fy4,Adjusted Earnings projection for FY4
36,star_val_earnings_projection_fy5,Adjusted Earnings projection for FY5
37,star_val_earnings_projection_fy6,Adjusted Earnings projection for FY6
38,star_val_earnings_projection_fy7,Adjusted Earnings projection for FY7
39,star_val_earnings_projection_fy8,Adjusted Earnings projection for FY8
40,star_val_earnings_projection_fy9,Adjusted Earnings projection for FY9
41,star_val_ev_sales,Global-relative (1-100) EV/Sales Rank
42,star_val_fwd10_eps_cagr,Compound Annual Growth Rate from first 10-years of adjusted EPS projections
43,star_val_fwd5_eps_cagr,Compound Annual Growth Rate from first 5-years of adjusted EPS projections
44,star_val_implied10_eps_cagr,10-year Compound Annual Growth Rate derived from current market price
45,star_val_implied5_eps_cagr,5-year Compound Annual Growth Rate derived from current market price
46,star_val_industry_rank,Industry-relative (1-100) Relative Valuation Rank
47,star_val_iv_projection,Output of the Intrinsic Value Model; Sum of discounted future dividends
48,star_val_pb,Global-relative (1-100) P/Book Rank
49,star_val_pcf,Global-relative (1-100) P/CF Rank
50,star_val_pe,Global-relative (1-100) P/E Rank
51,star_val_piv_industry_rank,Industry-relative (1-100) rank of Price / Intrinsic Value
52,star_val_piv_ratio,Ratio of current price to calculated intrinsic value
53,star_val_piv_region_rank,Region-relative (1-100) rank of Price / Intrinsic Value
54,star_val_piv_sector_rank,Sector-relative (1-100) rank of Price / Intrinsic Value
55,star_val_region_rank,Region-relative (1-100) Relative Valuation Rank
56,star_val_sector_rank,Sector-relative (1-100) Relative Valuation Rank
