,id,description
0,fnd31_60dsigma,Stock Return Volatility. It is defined as the standard deviation of a stock's monthly returns in the prior 60 days.
1,fnd31_ad,Total Debt to Total Assets. It is defined as the most recently reported total debt divided by total assets.
2,fnd31_adpmoc,Leverage Composition. The most recent reported DA divided by the DA of the previous quarter. (DA=quarterly total liabilities as a percentage of the reported total assets).
3,fnd31_apgghcm3,Quarterly Change in Gross Profit to Assets. It is defined as the Quarter on Quarter Change in  Gross Profit to Assets.
4,fnd31_avg10yepinf,"Cyclically and Inflation Adjusted Earnings-to-Price. It is defined as the average inflation-adjusted earnings of the stock over the past 10-year, divided by its current price."
5,fnd31_backfilled_apgghcm3,Quarterly Change in Gross Profit to Assets. It is defined as the Quarter on Quarter Change in  Gross Profit to Assets.
6,fnd31_backfilled_avg10yepinf,"Cyclically and Inflation Adjusted Earnings-to-Price. It is defined as the average inflation-adjusted earnings of the stock over the past 10-year, divided by its current price."
7,fnd31_backfilled_mpgghcm3,Quarterly Change in Gross Profit Margin. It is defined as the Quarter on Quarter Change in Gross Profit Margin.
8,fnd31_capexdeplink,Capital Expenditures to Depreciation Linkage. It is defined as the absolute value of the difference between ranked (1-1000) quarterly capital expenditures to assets and ranked (1-1000) quarterly depreciation to assets.
9,fnd31_chg12mtotdebt,"12 Month Change in Total Debt. It is defined as the 12 month relative change in total debt, where total debt is the sum of long-term and short-term debt."
10,fnd31_chginvavgast,Change in Inventory to Average Assets. It is defined as the 12 month change is the quarterly total inventories scaled by the average of assets at the most recent quarter end and 4 quarters prior.
11,fnd31_chgqtrepssurp,"Change in Real Earnings Surprise. It is defined as the change in quarterly earnings surprise (Actual EPS - Consensus Estimate EPS), scaled by the most recent closing price."
12,fnd31_chgroeart,Yearly Change in ROE - Arithmetic Difference. It is defined as the yearly arithmetic change in the ratio of trailing-twelve-month earnings before extraordinary items divided by current total book equity.
13,fnd31_chgroepct,Yearly Change in ROE - Percentage Method. It is defined as the yearly percentage change in the ratio of trailing-twelve-month earnings before extraordinary items divided by current total book equity
14,fnd31_coreepsp,"TTM Core Earnings-to-Price. It is defined as the trailing 12-month earnings per share from operations for a stock deflated by its trading price. This item excludes cumulative effect of accounting change, discounted operations, extraordinary items and special items."
15,fnd31_cpgspea2y,"2-Year Ahead EPS Growth Percentage Change. It is defined as a stock's most recent consensus analysts earnings forecast for fiscal year 2 minus the consensus forecast for year 1, divided by the consensus forecast for year 1."
