,id,description
0,mdl77_2400_chg12msip,"12 Month Change in Short Interest Position : It is defined as the 12 month relative change in short interest position (SIP), where SIP is the number of shares sold short versus total shares outstanding."
1,mdl77_2400_chg12mtotdebt,"12 Month Change in Total Debt : It is defined as the 12 month relative change in total debt, where total debt is the sum of long-term and short-term debt."
2,mdl77_2400_chginvavgast,Change in Inventory to Average Assets : It is defined as the 12 month change is the quarterly total inventories scaled by the average of assets at the most recent quarter end and 4 quarters prior.
3,mdl77_2400_chgqtrepssurp,"Change in Real Earnings Surprise : It is defined as the change in quarterly earnings surprise (Actual EPS - Consensus Estimate EPS), scaled by the most recent closing price."
4,mdl77_2400_cpgspea2y,"2-Year Ahead EPS Growth Percentage Change : It is defined as a stock's most recent consensus analysts earnings forecast for fiscal year 2 minus the consensus forecast for year 1, divided by the consensus forecast for year 1."
5,mdl77_2400_ctpmto,The exponentially weighted put-to-call ratio for out-of-the-money options.
6,mdl77_2400_earnshortfall,"Earnings Shortfall : It is defined as the difference between reported accounting earnings and free cash flow, scaled by average assets."
7,mdl77_2400_ga,Aggregate Gamma : It is defined as the open interest weighted sum of the gamma for all options associated with a stock.
8,mdl77_2400_impvol,Implied Volatility : It is defined as the average implied volatility of the nearest-to-expiration at-the-money option contracts.
9,mdl77_2400_irttmsalesev,Stock's trailing 12 month sales-to-enterprise (SEV) value less the average of the SEVs of all stocks in the same industry deflated by the standard deviation of the SEVs of all stocks in the same relative universe.
10,mdl77_2400_md,"Distress Measure : It is defined as the financial distress model employed by Campbell, Hilscher and Szilagyi(2008) and Chen and Zhang(2009)."
11,mdl77_2400_pbroeresidual,"Price-to-Book Return-on-Equity Combination (PB-ROE) : An adjustment to the classic price-to-book model incorporating firm growth, based on a variation of the model developed by Wilcox and Philips (2005)."
12,mdl77_2400_rev3my1std,"The change in a stock's current analysts mean earnings estimate for fiscal year 1 less that of three months ago, scaled by the standard deviation of analyst forecasts as of three months ago."
13,mdl77_2400_rev3my2std,"3-M Revision in FY2 EPS Forecasts: Dispersion Relative : It is defined as the change in a stock's current analysts mean earnings estimate for fiscal year 2 less that of three months ago, scaled by the standard deviation of analyst forecasts as of three months ago."
14,mdl77_2400_rmi,"Volatility Spread : It is defined as the average implied volatility of the nearest-to-expiration at-the-money option contracts, minus the stock's annualized volatility of the previous 21-day log returns."
15,mdl77_2400_vefcomtt,TTM Operating Cash Flow-to-Enterprise Value : It is defined as the trailing 12-month operating cash flow per share for a stock divided by its per share Enterprise Value.
16,mdl77_2400_yen,"Normalized Earnings Yield : It is defined as the average of three normalized earnings calculated by ROE, NPM and EPS FY2, scaled by price."
17,mdl77_25rel5ycoreepsp,5-yr Relative TTM Core Earnings-to-Price : It is defined as a stock's current trailing 12-month core earnings-to-price ratio (CoreEP) minus the average of the CoreEPs in the last 60-month scaled by the standard deviation of the CoreEPs over the same period.
18,mdl77_25saleicap,The trailing 12-month total revenues divided by the average of the invested capital in the same period.
19,mdl77_25yearrelativevaluefactor_rel5ybp,5-yr Relative Book-to-Market : It is defined as a stock's current book-to-market ratio (BP) minus the average of the BPs in the last 60-month scaled by the standard deviation of the BPs over the same period.
20,mdl77_25yearrelativevaluefactor_rel5ycfp,5-yr Relative TTM Cash Flow-to-Price : It is defined as a stock's current trailing 12-month cash flow-to-price ratio (CFP) minus the average of the CFPs in the last 60-month scaled by the standard deviation of the CFPs over the same period.
21,mdl77_25yearrelativevaluefactor_rel5ydivp,5-yr Relative TTM Dividend Yield : It is defined as a stock's current dividend yield (DivYield) minus the average of the DivYields in the last 60-month scaled by the standard deviation of the DivYields over the same period.
22,mdl77_25yearrelativevaluefactor_rel5yebitdap,5-yr Relative TTM EBITDA-to-Price : It is defined as a stock's current trailing 12-month EBITDA per share-to-price ratio (EBITDAP) minus the average of the EBITDAPs in the last 60-month scaled by the standard deviation of the EBITDAPs over the same period.
23,mdl77_25yearrelativevaluefactor_rel5yep,5-yr Relative TTM Earnings-to-Price : It is defined as a stock's current trailing 12-month earnings per share before extra items-to-price ratio (EP) minus the average of the EPs in the last 60-month scaled by the standard deviation of the EPs over the same period.
24,mdl77_25yearrelativevaluefactor_rel5yfcfp,5-yr Relative TTM Free Cash Flow-to-Price : It is defined as a stock's current trailing 12-month free cash flow-to-price ratio (FCFP) minus the average of the FCFPs in the last 60-month scaled by the standard deviation of the FCFPs over the same period.
25,mdl77_25yearrelativevaluefactor_rel5yocfp,5-yr Relative TTM Oper Cash Flow-to-Price : It is defined as a stock's current trailing 12-month operating cash flow-to-price ratio (OCFP) minus the average of the OCFPs in the last 60-month scaled by the standard deviation of the OCFPs over the same period.
26,mdl77_25yearrelativevaluefactor_rel5ysp,5-yr Relative TTM Sales-to-Price : It is defined as a stock's current trailing 12-month sales-to-price ratio (SP) minus the average of the SPs in the last 60-month scaled by the standard deviation of the SPs over the same period.
27,mdl77_2_dvm_composite,Score based on a strategy that selects for stocks in a universe of stocks by comparing different financial metrics as a ratio.
28,mdl77_2_htwrgspe_amq,"Earnings Growth Rank : It is defined as the one quarter change in a stock's trailing twelve month earnings per share, scaled by its recent closing stock price (E/P)."
29,mdl77_2ad,Total Debt to Total Assets : It is defined as the most recently reported total debt divided by total assets.
30,mdl77_2adverint,Advertising Intensity : It is defined as a stock's advertising expense in the last fiscal year divided by last fisal year's sales
31,mdl77_2am_amv,"Momentum Analyst II : This model is composed of 40% Price Momentum, 30% Fundamental Growth, 20 % Reported Earnings Momentum, 10% Earnings Expectations."
32,mdl77_2amv,Score bsed on the equal-weighted average of the Momentum Analyst and Value Analyst ranks
33,mdl77_2av_amv,"Value Analyst II : This model is composed of 30% Financial Statement Valuation, 30% Earnings Quality, 20% Earnings Valuation, 10% Investor Sentiment, and 10% Management Signaling."
34,mdl77_2capacq,Capital Acquisition Ratio : It is defined as the trailing 12-month operating cash flow less than the trailing 12-month cash dividends and then divided by the total expenditures in the same period.
35,mdl77_2capdistp,"The sum of trailing 1-year dividends for every share and the estimated trailing 1-year stock issued for each share, which scaled by price."
36,mdl77_2ccacw,Working Capital Accruals : It equals to: Increase in Accounts Receivables + Increase in Inventory + Decrease in Accounts Payable and Accrued Liabilities + Decrease in Accrued Income Taxes + Increase (Decrease) in Asssets (Liabilities).
37,mdl77_2chgreccast,YOY Chg in Acct Receivable to Current Assets : It is defined as the percent change in the most recent quarterly reported accounts receivable to current assets ratio from the ratio for the same quarter one year ago.
38,mdl77_2cusip_sedol,Unix modification time of raw file
39,mdl77_2deepvaluefactor_apemtt,An indicator that standardizes and compares relative share price between time periods and among companies.
40,mdl77_2deepvaluefactor_bpemtt,The company's performance in trailing 1-year before taking into account of non-recurring gain or loss.stock divided by its month-end trading price.
41,mdl77_2deepvaluefactor_cashp,Cash-to-Price : It is defined as the most recently reported cash and equivalents per share of a company divided by trading price.
42,mdl77_2deepvaluefactor_cashsev,Cash to Enterprise Value : It is defined as the total cash & equivalents dividd by the sum of the market value of common equity and book value of long-term debt.
43,mdl77_2deepvaluefactor_coreepsp,"TTM Core Earnings-to-Price : It is defined as the trailing 12-month earnings per share from operations for a stock deflated by its trading priceThis item excludes cumulative effect of accounting change, discounted operations, extraordinary items and special items."
44,mdl77_2deepvaluefactor_curep,Current Earnings Yield : It is defined as the sum of most recently reported 3 quarters EPS and analysts' consensus earnings estimate for current quarter divided by its price.
45,mdl77_2deepvaluefactor_divyield,TTM Dividend Yield  : It is defined as the trailing 12-month dividends per share for a stock divided by its month-end trading price.
46,mdl77_2deepvaluefactor_ebitdaev,"TTM EBITDA-to-Enterprise Value : It is defined as the trailing 12-month earnings before interest,taxes,depreciation and amortization for a stock deflated by its enterprise value (EV)EV= Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest -Cash."
47,mdl77_2deepvaluefactor_ebitdap,"TTM EBITDA-to-Price : It is defined as the trailing 12-month earnings before interest, taxes, depreciation and amortization for a company divided by its month-end trading price."
48,mdl77_2deepvaluefactor_ebop,Edwards-Bell-Ohlson Value-to-Price : It is defined as a stock's valuation based on Edwards-Bell-Ohlson(EBO) model deflated its trading priceEBO is a modified dividend discount model that measures a firm's intrinsic value by comparing generated earnings to the cost of capital.
49,mdl77_2deepvaluefactor_estep,Leading 12-Month Median Earnings Yield : It is defined as the next fiscal year median consensus earnings estimate divided by trading price.
50,mdl77_2deepvaluefactor_indidivy,"Indicated Dividend Yield : It is defined as the last quarterly dividend declared multiplied by 4, scaled by month-end trading price. The dividend includes extras declared within the last 12 months."
51,mdl77_2deepvaluefactor_lumqca,Acquisition Multiple : It is defined as the most recent quarterly reported invested capital divided by the trailing 12-month EBITDA.
52,mdl77_2deepvaluefactor_nnastp,Net Current Assets-to-Price : It is defined as the current assets per share minus total liabilites per share divided by the price.
53,mdl77_2deepvaluefactor_past,Price-to-Total Assets  : It is defined as a stock's month-end trading price divided most recent quarterly reported total assets per share.
54,mdl77_2deepvaluefactor_pb,Book-to-Market  : It is defined as the most recently reported book value per share for a stock deflated by its month-end trading price.
55,mdl77_2deepvaluefactor_pedwf,Leading 12-Month Mean Earnings Yield : It is defined as the next 4-quarter's mean consensus earnings estimate divided by the price.
56,mdl77_2deepvaluefactor_pfcf,"Forward Free Cash Flow-to-Price : It is defined as the .next 4-quarter's mean consensus earnings estimate plus trailing 12-month depreciation expense per share minus corresponding capital expenditures, divided by trading price."
57,mdl77_2deepvaluefactor_pfcfmtt,TTM Free Cash Flow-to-Price  : It is defined as the trailing 12-month free cash flow per share for a stock divided by its month-end trading price Free cash flow equals operating cash flow minus capital expenditures and cash dividends.
58,mdl77_2deepvaluefactor_pfcmtt,TTM Cash Flow-to-Price : It is defined as the trailing 12-month cash flows per share for a stock scaled by its trading priceCash flow is defined as the reported net income plus depreciation.
59,mdl77_2deepvaluefactor_pfcomtt,TTM Operating Cash Flow-to-Price : It is defined as the trailing 12-month operating cash flow per share for a stock divided by its trading price.
60,mdl77_2deepvaluefactor_pfgmtt,TTM Growth Flow-to-Price  : It is defined as the sum of trailing 12-month growth flow value per share for a stock divided by its month-end trading price. Growth flow is the sum of Research & Development expenses and reported net income.
61,mdl77_2deepvaluefactor_pqipmtt,The most recent trailing 12-month operating and nonoperating income per share before provisions for income taxes and minority interest for a stock delfated by its the trading price.
62,mdl77_2deepvaluefactor_proformaep,TTM Pro Forma Earnings-to-Price : It is defined as the trailing 12-month earnings scaled by the trading price.
63,mdl77_2deepvaluefactor_psmtt,TTM Sales-to-Price  : It is defined as the most recently reported trailing 12-month sales per share for a stock deflated by its month-end trading price.
64,mdl77_2deepvaluefactor_pvan,"Net Asset Value to Price : It is defined as the most recent book value of net assets per share (NAV) by the closing priceNAV is calculated in general form by taking the total assets of a company and subtracting the value of the company's intangible assets (goodwill, patents,etc.) minus current and long-term liabilities."
65,mdl77_2deepvaluefactor_ttmcapexp,TTM Capital Expenditures-to-Price : It is defined as the trailing 12-month capital expenditures per share for a stock divided by its trading price.
66,mdl77_2deepvaluefactor_ttmsaleev,TTM Sales-to-Enterprise Value : It is defined as the trailing 12-month sales for a stock divided by the most recent enterprise value (EV)EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash& Cash Equivalents.
67,mdl77_2deepvaluefactor_vefcfmtt,TTM Free Cash Flow-to-Enterprise Value : It is defined as the trailing 12-month free cash flow (FCF) for a stock scaled by its enterprise value (EV) EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash.
68,mdl77_2deepvaluefactor_vesspem21f,Forward 12-M EPS-to-Enterprise Value : It is defined as the consensus forward 12-month earnings per share forecast divided by the sum of market value of common equity per share and book value of long-term debt per share.
69,mdl77_2deepvaluefactor_ydp,Predicted Dividend Yield : It is defined as an assumed payout ratio multiplied by the next 4-quarter consensus earnings estimate divided by trading price. The payout ratio assumption is 10%+84%*Payout Ratio in last Year - 38%*consensus long-term earnings growth rate.
70,mdl77_2deepvaluemodel_chgshare,Percent Change in Shares Outstanding  : It is defined as the percent change in a company's current number of outstanding shares as compared to the number of shares outstanding one year ago.
71,mdl77_2deepvaluemodel_indidivy,"Indicated Dividend Yield : It is defined as the last quarterly dividend declared multiplied by 4, scaled by month-end trading price. The dividend includes extras declared within the last 12 months."
72,mdl77_2deepvaluemodel_vefcfmtt,TTM Free Cash Flow-to-Enterprise Value : It is defined as the trailing 12-month free cash flow (FCF) for a stock scaled by its enterprise value (EV) EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash.
73,mdl77_2dv_currroe,Current Return On Equity
74,mdl77_2dv_yoychgat,YOY Chg in Asset Turnover  : Year-over-year Change in Asset Turnover
75,mdl77_2dvm_composite,Deep Value Composite : Deep Value Composite Score
76,mdl77_2earningmomentumfactor400_dypeg,Reciprocal of Dividend Yield-adjusted PEG : It is defined as the reciprocal of a stock's forward 12-month P/E ratio divided by the total growth rateThe total growth rate is defined as the sum of the forecasted long-term growth rate and the indicated dividend yield.
77,mdl77_2earningmomentumfactor400_fcfroey1p,Product of TTM FCF Yield and Forward ROE : It is defined as the trailing 12-month free cash flow per share multiplied by the next 4-quarter consensus earnings forecasts divided by the most recently reported book value per share scaled by its trading price.
78,mdl77_2earningmomentumfactor400_fcus,"Standardized Unexpected Cash Flow : It is defined as the most recent quarterly operating cash flow minus that of 4 quarters ago, divided by the standard deviation of this difference over the preceding 8 quarters."
79,mdl77_2earningmomentumfactor400_fqsurstd,Most Recent Earnings Surprise : It is defined as the most recent quarterly earnings surprise (actual fiscal quarter EPS less the consensus earnings estimate) adjusted by the standard deviation of analyst forecasts.
80,mdl77_2earningmomentumfactor400_fy1epsskew,The skewness of the distribution of a series leading 12-month earnings consensus estimates.
81,mdl77_2earningmomentumfactor400_gspea1q,1-Quarter Ahead EPS Growth : It is defined as a stock's most recent fiscal quarter consensus earnings forecast less the actual quarterly earnings recorded four quarters ago divided by its trading price.
